pmid
10571916
10602065
10607492
10626981
10632165
10632597
10634954
10642471
10642472
10642484
10647154
10647157
10651364
10653110
10653490
10653499
10660888
10662839
10664440
10665984
10667409
10667410
10668190
10693571
10696048
10697169
10697331
10697943
10705328
10706202
10706309
10707385
10713979
10715088
10716111
10716279
10716290
10716291
10716379
10719050
10722817
10723260
10723597
10724247
10724259
10724261
10730706
10730708
10730712
10730741
10736667
10738428
10738602
10739272
10743637
10743821
10751301
10755441
10756264
10759382
10766074
10767806
10767973
10770844
10775883
10776914
10779564
10780692
10788847
10789038
10795450
10800906
10801376
10803641
10804030
10805303
10805304
10805710
10809099
10810489
10811264
10811748
10813756
10813761
10815832
10818986
10822132
10823424
10825095
10825223
10826770
10828326
10831933
10831934
10832997
10833154
10833155
10834651
10837124
10839399
10839400
10844974
10845297
10846120
10850164
10850843
10850847
10851667
10851668
10853179
10853280
10853760
10853761
10855889
10855893
10859099
10863743
10871222
10871223
10871224
10871225
10871226
10871275
10872764
10872766
10872785
10874801
10879658
10880079
10882450
10882786
10884211
10884633
10900624
10905439
10906786
10908053
10909466
10910268
10912718
10915567
10917098
10917286
10919307
10920221
10920774
10920776
10923678
10925647
10937636
10937637
10937638
10952043
10952044
10960003
10960991
10962139
10962359
10962605
10971080
10973216
10973397
10976627
10976745
10982137
10982651
10982665
10982666
10982669
10983254
10984700
10984781
10989547
10992808
10997150
11000079
11000346
11000361
11000366
11006393
11010797
11012057
11012111
11013019
11024101
11025414
11027377
11027851
11028888
11034604
11034641
11034642
11039377
11039602
11039759
11039814
11039815
11041498
11041605
11043117
11043118
11043690
11045557
11052360
11052363
11052376
11052499
11052500
11052504
11055753
11062353
11064520
11071231
11072910
11072911
11074681
11078138
11078139
11085381
11086839
11089187
11093189
11093620
11094515
11094516
11098382
11098781
11098783
11098784
11098785
11098789
11098790
11098792
11101107
11103483
11105791
11110379
11110492
11111328
11115386
11117289
11117301
11117302
11127665
11127670
11128016
11129184
11129204
11131611
11132895
11132896
11138857
11142670
11143929
11147156
11147683
11147687
11147689
11147869
11147871
11149708
11153462
11153463
11153995
11153997
11154530
11160435
11163280
11165143
11165290
11168200
11168234
11169228
11169842
11172455
11172456
11172458
11176610
11178848
11178851
11180923
11182728
11192243
11192245
11192250
11192251
11192252
11194466
11197560
11201569
11201969
11203547
11203596
11204434
11204480
11206255
11211098
11211817
11214060
11214061
11214092
11215061
11221565
11230773
11231672
11232926
11233509
11235083
11242247
11242372
11242373
11243613
11245233
11245236
11245521
11246967
11249173
11251660
11261881
11263289
11263699
11263705
11263775
11265009
11266042
11266984
11283989
11288790
11292042
11294299
11300525
11300688
11302314
11302316
11302317
11303852
11304588
11304605
11307074
11307077
11307409
11307554
11307937
11308212
11309800
11310750
11313448
11313449
11314073
11314095
11314102
11314135
11314182
11314376
11314629
11314633
11320692
11323535
11327419
11327467
11332606
11332613
11332622
11332623
11332966
11336152
11337616
11340272
11340551
11340554
11340556
11340557
11340558
11340561
11341434
11351223
11352353
11357453
11359484
11361119
11372063
11374265
11374269
11380019
11380020
11380141
11381173
11381761
11382422
11384111
11384115
11384116
11386169
11393964
11398855
11400856
11400892
11402362
11402684
11402718
11405453
11407788
11407793
11407798
11410897
11411497
11413423
11417743
11420905
11420906
11420907
11426113
11426402
11426601
11428767
11429740
11431491
11432654
11433136
11437086
11437421
11439777
11440401
11443591
11443594
11443595
11443601
11445914
11451970
11452430
11453475
11458139
11458144
11458146
11462096
11465440
11467186
11467387
11467893
11469768
11469830
11474350
11476319
11476392
11480900
11484103
11484121
11484123
11484183
11484518
11484521
11484524
11484667
11485236
11487954
11494378
11495195
11500816
11500861
11505422
11506324
11508656
11510909
11511034
11514767
11514770
11515996
11518277
11518418
11518419
11519279
11519698
11522948
11526572
11526575
11529367
11536095
11549090
11550038
11550834
11555814
11555817
11555821
11555824
11560269
11562091
11562139
11563620
11564903
11564904
11565373
11567827
11568693
11569023
11572249
11589787
11594381
11598526
11600112
11600984
11601816
11601821
11603198
11603524
11603525
11603681
11605287
11606970
11665432
11669246
11673478
11673923
11675901
11677664
11679813
11680695
11683494
11688036
11688527
11688779
11694929
11697370
11698968
11700708
11704949
11704953
11711826
11716009
11716010
11716017
11716018
11716029
11720046
11721564
11727380
11729517
11732033
11734869
11735002
11740353
11740355
11740358
11745090
11745515
11745530
11745646
11760836
11762224
11762226
11762849
11768642
11769619
11769623
11774297
11775070
11778162
11778163
11778164
11778170
11778172
11781004
11786809
11787261
11791777
11793178
11793181
11793182
11793183
11795742
11802318
11811510
11811561
11811607
11812473
11817883
11818845
11819017
11819144
11829235
11829236
11830917
11831229
11831316
11832147
11832152
11833823
11834997
11835167
11836790
11837819
11837903
11842599
11856652
11859246
11859249
11861729
11862825
11862826
11862827
11862828
11862829
11862831
11862832
11862833
11862834
11868387
11870659
11871123
11871379
11878172
11880830
11880832
11881461
11884839
11884904
11884958
11884962
11884964
11887007
11895285
11895288
11897810
11901463
11904065
11908836
11918314
11918315
11922256
11922374
11922455
11923659
11923662
11925738
11926308
11927804
11927807
11928103
11928906
11928908
11931064
11932604
11932605
11932606
11935114
11935230
11936404
11937889
11938632
11944520
11944526
11944528
11950046
11951190
11952738
11952739
11952740
11952741
11953604
11955350
11955353
11955363
11956763
11956988
11962774
11963667
11964985
11968917
11977621
11977625
11979163
11985122
11987052
11987946
11989289
11990842
11990963
11993974
11994494
11994601
11994845
11994846
11994847
11994848
11994850
11996051
11996392
11997763
12000874
12000878
12000882
12001025
12011715
12013472
12013558
12016083
12020749
12022106
12022414
12022415
12024592
12025524
12038619
12038634
12040216
12045565
12046859
12046912
12058536
12058873
12064876
12070647
12071790
12074448
12074606
12074625
12079017
12087243
12088390
12088730
12092623
12094347
12094349
12094351
12094355
12096844
12102220
12102408
12102416
12102418
12102419
12108128
12108582
12109898
12110954
12113527
12115471
12117118
12117279
12118688
12118690
12118691
12120650
12120654
12121605
12125184
12130404
12131426
12131427
12131713
12135549
12136303
12137152
12142671
12142722
12148319
12148320
12149676
12153056
12160232
12161314
12161319
12161321
12161322
12161970
12164185
12168173
12168650
12168653
12168657
12168658
12168666
12168667
12168669
12170844
12172978
12174993
12177273
12180878
12181665
12181987
12182292
12184705
12190135
12190137
12195060
12195061
12198470
12199066
12206523
12209412
12209414
12209415
12209417
12209418
12211690
12213418
12215987
12215991
12218494
12221370
12231200
12239683
12241640
12243013
12296584
12297957
12322918
12322969
12355129
12355130
12355304
12356501
12360010
12361073
12361624
12362458
12365366
12369678
12370588
12371694
12373543
12377905
12377908
12378493
12378494
12382960
12382966
12382967
12382977
12382978
12382979
12383369
12384732
12384757
12384758
12384812
12387614
12390703
12391487
12394461
12394465
12394919
12395162
12395408
12395770
12400640
12401022
12401023
12401024
12401027
12401028
12401390
12408391
12410398
12415520
12415521
12415524
12415526
12415528
12416802
12417073
12418010
12418020
12418568
12418569
12418695
12419871
12420265
12420269
12420785
12420827
12423605
12426538
12431586
12433618
12435644
12435946
12438508
12438978
12438979
12439020
12439195
12439281
12446169
12446939
12446941
12449195
12449197
12449201
12450514
12452343
12456317
12457095
12459061
12461396
12461397
12462492
12462497
12465011
12465824
12472232
12472233
12472235
12472529
12475422
12479333
12480579
12482119
12483426
12486470
12486473
12489745
12489756
12492915
12493930
12494977
12496581
12496582
12498535
12499942
12499962
12499963
12505490
12507245
12507295
12507576
12507577
12507578
12510097
12512602
12512892
12517950
12518706
12518802
12518872
12519333
12519338
12520485
12520486
12520487
12520492
12520493
12520494
12521251
12523481
12536381
12537138
12539625
12540201
12542942
12542948
12542962
12544926
12544946
12546360
12549622
12555982
12557088
12557196
12557212
12560697
12560890
12561383
12562887
12563917
12567023
12567137
12568275
12568952
12568967
12568970
12571298
12571312
12571490
12571500
12576713
12579023
12579027
12579151
12582808
12582809
12587286
12592545
12592550
12594991
12600067
12600068
12600069
12603268
12605462
12607360
12608669
12612027
12613019
12616075
12616152
12617956
12619003
12619562
12622297
12623214
12625957
12627154
12629193
12634556
12638425
12642247
12647048
12649075
12650048
12650324
12650405
12652018
12652036
12653234
12653324
12656879
12659703
12660827
12663075
12664197
12664201
12664257
12664806
12666860
12671347
12671516
12672625
12672837
12675299
12680284
12680442
12681953
12692756
12692758
12692759
12692762
12692763
12693544
12695962
12699651
12699664
12706022
12709861
12715989
12724907
12724909
12728037
12728043
12728430
12728933
12730838
12730842
12734715
12737210
12740889
12750848
12754124
12755201
12755296
12759647
12760784
12761682
12767878
12767881
12768481
12769011
12772873
12775902
12784198
12784200
12784203
12784205
12784206
12784856
12785705
12785708
12793572
12795173
12795176
12797683
12808589
12809273
12809773
12811523
12812681
12816298
12817938
12818536
12820093
12826809
12826814
12826946
12828916
12830866
12830867
12831072
12832890
12833575
12837052
12837053
12838073
12838704
12838984
